,Noise intensity,Sound quality,Traffic noise,Human sounds,Natural sounds,Mechanical noise,Music noise,Pleasant,Chaotic,Vibrant,Calm,Annoying,Uneventful,Eventful,Monotonous,road_ss,sidewalk_ss,building_ss,wall_ss,fence_ss,pole_ss,traffic light_ss,traffic sign_ss,vegetation_ss,terrain_ss,sky_ss,person_ss,rider_ss,car_ss,truck_ss,bus_ss,train_ss,motorcycle_ss,bicycle_ss,airfield_sc,airplane_cabin_sc,airport_terminal_sc,alcove_sc,alley_sc,amphitheater_sc,amusement_arcade_sc,amusement_park_sc,apartment_building/outdoor_sc,aquarium_sc,aqueduct_sc,arcade_sc,arch_sc,archaelogical_excavation_sc,archive_sc,arena/hockey_sc,arena/performance_sc,arena/rodeo_sc,army_base_sc,art_gallery_sc,art_school_sc,art_studio_sc,artists_loft_sc,assembly_line_sc,athletic_field/outdoor_sc,atrium/public_sc,attic_sc,auditorium_sc,auto_factory_sc,auto_showroom_sc,badlands_sc,bakery/shop_sc,balcony/exterior_sc,balcony/interior_sc,ball_pit_sc,ballroom_sc,bamboo_forest_sc,bank_vault_sc,banquet_hall_sc,bar_sc,barn_sc,barndoor_sc,baseball_field_sc,basement_sc,basketball_court/indoor_sc,bathroom_sc,bazaar/indoor_sc,bazaar/outdoor_sc,beach_sc,beach_house_sc,beauty_salon_sc,bedchamber_sc,bedroom_sc,beer_garden_sc,beer_hall_sc,berth_sc,biology_laboratory_sc,boardwalk_sc,boat_deck_sc,boathouse_sc,bookstore_sc,booth/indoor_sc,botanical_garden_sc,bow_window/indoor_sc,bowling_alley_sc,boxing_ring_sc,bridge_sc,building_facade_sc,bullring_sc,burial_chamber_sc,bus_interior_sc,bus_station/indoor_sc,butchers_shop_sc,butte_sc,cabin/outdoor_sc,cafeteria_sc,campsite_sc,campus_sc,canal/natural_sc,canal/urban_sc,candy_store_sc,canyon_sc,car_interior_sc,carrousel_sc,castle_sc,catacomb_sc,cemetery_sc,chalet_sc,chemistry_lab_sc,childs_room_sc,church/indoor_sc,church/outdoor_sc,classroom_sc,clean_room_sc,cliff_sc,closet_sc,clothing_store_sc,coast_sc,cockpit_sc,coffee_shop_sc,computer_room_sc,conference_center_sc,conference_room_sc,construction_site_sc,corn_field_sc,corral_sc,corridor_sc,cottage_sc,courthouse_sc,courtyard_sc,creek_sc,crevasse_sc,crosswalk_sc,dam_sc,delicatessen_sc,department_store_sc,desert/sand_sc,desert/vegetation_sc,desert_road_sc,diner/outdoor_sc,dining_hall_sc,dining_room_sc,discotheque_sc,doorway/outdoor_sc,dorm_room_sc,downtown_sc,dressing_room_sc,driveway_sc,drugstore_sc,elevator/door_sc,elevator_lobby_sc,elevator_shaft_sc,embassy_sc,engine_room_sc,entrance_hall_sc,escalator/indoor_sc,excavation_sc,fabric_store_sc,farm_sc,fastfood_restaurant_sc,field/cultivated_sc,field/wild_sc,field_road_sc,fire_escape_sc,fire_station_sc,fishpond_sc,flea_market/indoor_sc,florist_shop/indoor_sc,food_court_sc,football_field_sc,forest/broadleaf_sc,forest_path_sc,forest_road_sc,formal_garden_sc,fountain_sc,galley_sc,garage/indoor_sc,garage/outdoor_sc,gas_station_sc,gazebo/exterior_sc,general_store/indoor_sc,general_store/outdoor_sc,gift_shop_sc,glacier_sc,golf_course_sc,greenhouse/indoor_sc,greenhouse/outdoor_sc,grotto_sc,gymnasium/indoor_sc,hangar/indoor_sc,hangar/outdoor_sc,harbor_sc,hardware_store_sc,hayfield_sc,heliport_sc,highway_sc,home_office_sc,home_theater_sc,hospital_sc,hospital_room_sc,hot_spring_sc,hotel/outdoor_sc,hotel_room_sc,house_sc,hunting_lodge/outdoor_sc,ice_cream_parlor_sc,ice_floe_sc,ice_shelf_sc,ice_skating_rink/indoor_sc,ice_skating_rink/outdoor_sc,iceberg_sc,igloo_sc,industrial_area_sc,inn/outdoor_sc,islet_sc,jacuzzi/indoor_sc,jail_cell_sc,japanese_garden_sc,jewelry_shop_sc,junkyard_sc,kasbah_sc,kennel/outdoor_sc,kindergarden_classroom_sc,kitchen_sc,lagoon_sc,lake/natural_sc,landfill_sc,landing_deck_sc,laundromat_sc,lawn_sc,lecture_room_sc,legislative_chamber_sc,library/indoor_sc,library/outdoor_sc,lighthouse_sc,living_room_sc,loading_dock_sc,lobby_sc,lock_chamber_sc,locker_room_sc,mansion_sc,manufactured_home_sc,market/indoor_sc,market/outdoor_sc,marsh_sc,martial_arts_gym_sc,mausoleum_sc,medina_sc,mezzanine_sc,moat/water_sc,mosque/outdoor_sc,motel_sc,mountain_sc,mountain_path_sc,mountain_snowy_sc,movie_theater/indoor_sc,museum/indoor_sc,museum/outdoor_sc,music_studio_sc,natural_history_museum_sc,nursery_sc,nursing_home_sc,oast_house_sc,ocean_sc,office_sc,office_building_sc,office_cubicles_sc,oilrig_sc,operating_room_sc,orchard_sc,orchestra_pit_sc,pagoda_sc,palace_sc,pantry_sc,park_sc,parking_garage/indoor_sc,parking_garage/outdoor_sc,parking_lot_sc,pasture_sc,patio_sc,pavilion_sc,pet_shop_sc,pharmacy_sc,phone_booth_sc,physics_laboratory_sc,picnic_area_sc,pier_sc,pizzeria_sc,playground_sc,playroom_sc,plaza_sc,pond_sc,porch_sc,promenade_sc,pub/indoor_sc,racecourse_sc,raceway_sc,raft_sc,railroad_track_sc,rainforest_sc,reception_sc,recreation_room_sc,repair_shop_sc,residential_neighborhood_sc,restaurant_sc,restaurant_kitchen_sc,restaurant_patio_sc,rice_paddy_sc,river_sc,rock_arch_sc,roof_garden_sc,rope_bridge_sc,ruin_sc,runway_sc,sandbox_sc,sauna_sc,schoolhouse_sc,science_museum_sc,server_room_sc,shed_sc,shoe_shop_sc,shopfront_sc,shopping_mall/indoor_sc,shower_sc,ski_resort_sc,ski_slope_sc,sky_sc,skyscraper_sc,slum_sc,snowfield_sc,soccer_field_sc,stable_sc,stadium/baseball_sc,stadium/football_sc,stadium/soccer_sc,stage/indoor_sc,stage/outdoor_sc,staircase_sc,storage_room_sc,street_sc,subway_station/platform_sc,supermarket_sc,sushi_bar_sc,swamp_sc,swimming_hole_sc,swimming_pool/indoor_sc,swimming_pool/outdoor_sc,synagogue/outdoor_sc,television_room_sc,television_studio_sc,temple/asia_sc,throne_room_sc,ticket_booth_sc,topiary_garden_sc,tower_sc,toyshop_sc,train_interior_sc,train_station/platform_sc,tree_farm_sc,tree_house_sc,trench_sc,tundra_sc,underwater/ocean_deep_sc,utility_room_sc,valley_sc,vegetable_garden_sc,veterinarians_office_sc,viaduct_sc,village_sc,vineyard_sc,volcano_sc,volleyball_court/outdoor_sc,waiting_room_sc,water_park_sc,water_tower_sc,waterfall_sc,watering_hole_sc,wave_sc,wet_bar_sc,wheat_field_sc,wind_farm_sc,windmill_sc,yard_sc,youth_hostel_sc,zen_garden_sc,__background___od,person_od,bicycle_od,car_od,motorcycle_od,airplane_od,bus_od,train_od,truck_od,boat_od,traffic light_od,fire hydrant_od,N/A_od,stop sign_od,parking meter_od,bench_od,bird_od,cat_od,dog_od,horse_od,sheep_od,cow_od,elephant_od,bear_od,zebra_od,giraffe_od,N/A.1_od,backpack_od,umbrella_od,N/A.2_od,N/A.3_od,handbag_od,tie_od,suitcase_od,frisbee_od,skis_od,snowboard_od,sports ball_od,kite_od,baseball bat_od,baseball glove_od,skateboard_od,surfboard_od,tennis racket_od,bottle_od,N/A.4_od,wine glass_od,cup_od,fork_od,knife_od,spoon_od,bowl_od,banana_od,apple_od,sandwich_od,orange_od,broccoli_od,carrot_od,hot dog_od,pizza_od,donut_od,cake_od,chair_od,couch_od,potted plant_od,bed_od,N/A.5_od,dining table_od,N/A.6_od,N/A.7_od,toilet_od,N/A.8_od,tv_od,laptop_od,mouse_od,remote_od,keyboard_od,cell phone_od,microwave_od,oven_od,toaster_od,sink_od,refrigerator_od,N/A.9_od,book_od,clock_od,vase_od,scissors_od,teddy bear_od,hair drier_od,toothbrush_od,canny_edges,hue_mean,hue_std,saturation_mean,saturation_std,lightness_mean,lightness_std
01005700001402241554256505U.jpg,0.6375,0.4875,0.6,0.8375,0.15,0.825,0.6375,0.7625,0.8375,0.65,0.325,0.425,0.3,0.5625,0.675,0.21292432149251306,0.011946996053059895,0.2607549031575521,0.005953470865885417,0.039347330729166664,0.003326416015625,0.0,0.0,0.02513885498046875,0.006315231323242188,0.4064458211263021,0.0068785349527994795,0.0,0.017340977986653645,0.0,0.0,0.0,0.0,0.003627141316731771,0.0,0.0,0.0001,0.0,0.0436,0.0004,0.0,0.0004,0.1351,0.0,0.0007,0.0007,0.0011,0.0,0.0017,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0005,0.0001,0.0,0.0,0.0001,0.0,0.0,0.055,0.0147,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0009,0.0002,0.0022,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0014,0.0002,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0025,0.0795,0.0003,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0001,0.0123,0.0005,0.0035,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003,0.0,0.0001,0.0,0.0003,0.0,0.0,0.0001,0.0001,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0094,0.0,0.0,0.0002,0.0001,0.0001,0.0105,0.0,0.0,0.001,0.0001,0.0,0.0001,0.0001,0.0002,0.0,0.0003,0.0,0.0,0.0,0.0002,0.0001,0.0285,0.0,0.0132,0.0007,0.0,0.0001,0.0001,0.0216,0.0,0.0,0.0,0.0014,0.0,0.0,0.0001,0.0,0.0003,0.0,0.0047,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0005,0.0008,0.0001,0.0,0.0001,0.0004,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0012,0.0005,0.0008,0.0,0.0001,0.0011,0.0001,0.0,0.1408,0.0064,0.0,0.006999999999999999,0.0,0.0013,0.0001,0.0001,0.0,0.0001,0.0,0.0003,0.0,0.0001,0.0116,0.0082,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0017,0.0002,0.0001,0.0,0.0,0.0001,0.0012,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0037,0.0001,0.0,0.0179,0.0001,0.0024,0.0002,0.0017,0.0022,0.0,0.0005,0.0,0.0,0.0,0.0164,0.0006,0.0003,0.0001,0.0023,0.0,0.0001,0.0,0.0,0.0,0.0035,0.0,0.0,0.0003,0.0001,0.0007,0.0002,0.0001,0.0811,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0001,0.0001,0.0001,0.1292,0.0058,0.0,0.0012,0.0,0.0001,0.0039,0.0003,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0083,0.0,0.0004,0.0097,0.0,0.0,0.0,0.0,0.0007,0.0,0.0001,0.0,0.0002,0.0077,0.0,0.0,0.0002,0.0,0.0002,0.0,0.0025,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0004,0.0004,0.0002,0.0001,0.0003,0.0,0.0014,0.0001,0.0003,0.0067,0.0058,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0011,0.002,0.0207,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0009,0.0,0.0,0.0,0.0,0.0004,0.0,0.0019,0.0,0.0,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0004,0.0007,0.0,0.0,0.0001,0.0001,0.0001,0.0004,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0011,0.0001,0.0001,0.0,0.24,0.0,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.0784,0.0447,0.0284,0.0263,0.2007,0.0589
09005700121709051124202538Y.jpg,0.3333333333333333,0.8166666666666668,0.6916666666666667,0.425,0.8416666666666666,0.26666666666666666,0.18333333333333326,0.5666666666666667,0.4416666666666667,0.6916666666666667,0.675,0.4416666666666667,0.75,0.6333333333333333,0.3333333333333333,0.0522467295328776,0.020458221435546875,0.06989479064941406,0.026079813639322918,0.009918848673502605,0.002002080281575521,0.0,0.0007184346516927084,0.29032452901204425,0.0785992940266927,0.44668324788411456,0.000141143798828125,0.0,0.0028966267903645835,0.0,0.0,0.0,0.0,3.62396240234375e-05,0.0,0.0,0.0,0.0,0.0001,0.0007,0.0,0.0103,0.0002,0.0,0.0813,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0007,0.0012,0.0,0.0,0.0004,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.3729,0.0003,0.0005,0.0,0.0,0.0015,0.0,0.0,0.0,0.1034,0.0002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0002,0.0003,0.0404,0.0041,0.0,0.0002,0.0,0.0,0.0005,0.0,0.0001,0.0003,0.0,0.0,0.0,0.0001,0.0,0.0,0.0007,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0002,0.0,0.0003,0.0,0.0002,0.0032,0.0,0.0,0.0297,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0002,0.0,0.0002,0.0045,0.0005,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0,0.0002,0.0033,0.002,0.0036,0.0003,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0014,0.0009,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0009,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0001,0.0008,0.0001,0.0,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0005,0.0,0.0,0.0,0.0575,0.0,0.0002,0.0001,0.0,0.0,0.0055,0.0,0.0001,0.0,0.0,0.0138,0.0,0.0001,0.0013,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0003,0.0,0.0002,0.0002,0.0,0.0007,0.0,0.0002,0.0001,0.0008,0.0001,0.0005,0.0,0.0,0.0,0.0,0.0002,0.0074,0.0,0.0001,0.0,0.0,0.0009,0.0003,0.006999999999999999,0.0,0.0001,0.0,0.0,0.0559,0.0036,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0006,0.0053,0.0001,0.0038,0.0136,0.0004,0.0,0.0,0.0,0.0002,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0004,0.0,0.0,0.0038,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0004,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0038,0.0019,0.0028,0.0024,0.0,0.0,0.0,0.001,0.0003,0.0,0.1071,0.0005,0.0003,0.0,0.0,0.0,0.0001,0.0003,0.0023,0.0002,0.0,0.0,0.0001,0.0001,0.0002,0.0003,0.0,0.0004,0.0,0.0,0.0,0.02083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.071,0.0324,0.0654,0.0579,0.1657,0.0955
09005700121709130956214368P.jpg,0.675,0.4166666666666666,0.7833333333333333,0.775,0.3416666666666667,0.725,0.4666666666666666,0.6333333333333334,0.4916666666666667,0.8083333333333332,0.18333333333333326,0.4666666666666666,0.4416666666666667,0.4083333333333334,0.75,0.10521316528320312,0.003902435302734375,0.1846942901611328,0.002386728922526041,0.007617950439453125,0.0009613037109375,0.0,0.0006472269694010416,0.1613305409749349,0.012507120768229166,0.3704363505045573,0.0018889109293619792,0.0,0.1468969980875651,0.0,0.0,0.0,0.00015576680501302084,0.0013612111409505208,0.0,0.0,0.0001,0.0,0.0081,0.0002,0.0,0.0009,0.0248,0.0,0.0003,0.0004,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0002,0.0,0.0,0.0003,0.0007,0.0,0.0,0.0134,0.0064,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0003,0.001,0.0001,0.0,0.0,0.0009,0.0,0.0,0.0,0.0016,0.0003,0.0001,0.0,0.0,0.0003,0.0,0.0,0.0,0.0019,0.0113,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0007,0.0003,0.0016,0.0028,0.0485,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0,0.0001,0.0,0.0001,0.0008,0.0,0.0012,0.0001,0.0,0.0,0.001,0.0001,0.0,0.0,0.0001,0.0001,0.0016,0.0001,0.0,0.0224,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0043,0.0,0.0,0.0,0.0001,0.0001,0.3948,0.0,0.0025,0.0001,0.0,0.0,0.0,0.012,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0027,0.0,0.0006,0.0,0.005,0.0004,0.0003,0.0001,0.0001,0.0003,0.0,0.0,0.0001,0.0003,0.0003,0.0009,0.0,0.0001,0.0001,0.0009,0.0001,0.0,0.0004,0.0,0.0,0.0001,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0014,0.0001,0.0,0.0001,0.0078,0.0,0.0,0.011000000000000001,0.0009,0.0001,0.0084,0.0,0.0007,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0037,0.0039,0.0,0.0,0.0,0.0001,0.0,0.0012,0.0002,0.0,0.0,0.0,0.0001,0.0003,0.0013,0.0,0.0,0.001,0.0,0.0,0.0,0.0008,0.0003,0.0,0.0003,0.0,0.0034,0.0,0.0017,0.0003,0.0001,0.0018,0.0002,0.0,0.0001,0.0014,0.0001,0.001,0.0002,0.0033,0.0,0.0001,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0001,0.0001,0.0005,0.0,0.0385,0.0,0.0,0.0,0.0001,0.0,0.0004,0.0005,0.0,0.0005,0.0003,0.0179,0.0391,0.0,0.0014,0.0001,0.0001,0.0004,0.0023,0.0,0.0001,0.0004,0.0001,0.0001,0.0,0.0219,0.0002,0.0007,0.0214,0.0,0.0002,0.0003,0.0001,0.0007,0.0001,0.0,0.0,0.0008,0.019,0.0008,0.0,0.0047,0.0002,0.0006,0.0,0.0472,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0009,0.0399,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0693,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0003,0.0002,0.0,0.0,0.0002,0.0,0.0005,0.0004,0.0036,0.0,0.0,0.0003,0.0001,0.0001,0.0005,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0007,0.0005,0.0,0.0001,0.0,0.0,0.0004,0.0006,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0017,0.0,0.0002,0.0,0.04,0.0,0.6041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048,0.0567,0.0476,0.0387,0.0543,0.1544,0.0918
09005700121709160852229838S.jpg,0.775,0.4125,0.675,0.5125,0.2875,0.7875,0.2875,0.3875,0.8125,0.3375,0.3125,0.8,0.525,0.625,0.3625,0.17052205403645834,0.020076751708984368,0.2420272827148437,0.015180587768554688,0.07789230346679688,0.0019620259602864585,0.0,0.0004870096842447917,0.036945343017578125,0.0003935496012369792,0.3973776499430339,0.002147674560546875,3.178914388020833e-06,0.004414876302083333,0.011468251546223959,0.016801834106445312,0.0019683837890625,0.0,0.0003312428792317708,0.0001,0.0,0.0001,0.0,0.0014,0.0001,0.0,0.0023,0.0008,0.0,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0014,0.0005,0.0014,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.006999999999999999,0.0152,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.0016,0.0001,0.0,0.0,0.0602,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0021,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0884,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0015,0.0007,0.0001,0.0001,0.0015,0.0001,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0003,0.0002,0.0,0.0,0.0,0.002,0.0,0.0,0.0001,0.0184,0.0,0.0,0.0003,0.0,0.0043,0.0,0.0002,0.0062,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0032,0.0209,0.0002,0.0,0.0002,0.0593,0.0,0.0,0.0095,0.0001,0.0,0.0005,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0196,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0,0.0,0.0,0.0001,0.0002,0.0014,0.0001,0.0,0.0,0.0,0.0,0.0,0.0002,0.0004,0.0,0.0072,0.0,0.3657,0.0,0.0,0.0002,0.0,0.0006,0.0,0.0,0.0,0.0008,0.0001,0.0004,0.0,0.0009,0.0001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0001,0.0019,0.0,0.0043,0.0,0.0025,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0472,0.0037,0.0,0.0001,0.0,0.0002,0.0005,0.0009,0.0,0.0,0.0023,0.0,0.0003,0.0,0.0005,0.0,0.0,0.1087,0.0,0.0011,0.0025,0.0,0.0131,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0002,0.0,0.0008,0.0,0.0004,0.0005,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0011,0.0017,0.0007,0.0,0.0,0.0,0.0008,0.0003,0.0003,0.0,0.0001,0.0001,0.0,0.0062,0.0013,0.0005,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.002,0.0,0.0,0.0135,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0003,0.0,0.0009,0.0007,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783,0.0379,0.0473,0.0916,0.0459,0.1372,0.0897
